,tpeaks,fwhms,amps,tpeak_err,fwhms_err,amps_err
187,965.1831163545268,0.0008938426893988459,0.054331752865064344,8.051198972246104e-06,8.457595487711944e-05,0.0038312755764412726
188,965.524548773407,0.0018917492813102076,0.02300229347241832,4.031406909417141e-05,0.00022464277605449022,0.0016875069239504258
189,965.6748739064838,0.0034256117474090776,0.008584950339255841,0.00012341396586356012,0.00045046699678171745,0.0007046909264478416
190,965.759450869253,0.0011268607556631565,0.02795294655783415,1.8824837561459514e-05,0.00010585143206650924,0.0019163880405937833
191,972.1410891163124,0.0020960002005165927,0.022483812981698173,3.0791473632814186e-05,0.00013665812926946469,0.0009255268074384555
192,973.2402196125076,0.0027465983527285246,0.011072639479151332,6.805927932157378e-05,0.0002228546126231592,0.0005676065732280837
193,974.1291200382492,0.0012186669819841814,0.024630997381280596,4.851701009755258e-05,0.0002073416346106337,0.003062267508972659
194,974.7173601790277,0.003702102640056788,0.019185444446496586,0.00010467784882031968,0.000383262045396755,0.001211320417786338
195,975.0142325721516,0.005068740631549244,0.005950077204980364,0.00018235594272387383,0.0006668903272951225,0.0004788337189063011
196,976.1384701548895,0.001964027265127591,0.006028444409227163,9.07604790926908e-05,0.000462930576817855,0.0009236538421327068
197,977.5796279692763,0.0029270079302801976,0.012610875643626777,9.027164522242127e-05,0.00029695055960357966,0.0008303040128635168
198,977.9836124072953,0.0015364845557499728,0.010884315306105981,5.270954456318293e-05,0.00024732710952442375,0.0011831761741595316
199,978.0760177094584,0.002178475795933808,0.02029922998811372,5.401469739710168e-05,0.0001363987328670324,0.0009116121025452727
200,982.2729934183559,0.0004948262467190828,0.04211736355771004,1.923647514176485e-05,0.0001534318410627005,0.012448012626757831
201,982.4766457691803,0.0003715201427100742,0.04936858763352504,3.126504714872465e-05,0.00011273663247571645,0.01650622234400806
202,983.6147456041782,0.0018606439813453283,0.026329568226891278,4.32334633320418e-05,0.00010030837276786923,0.0009221263788497733
203,983.6645315822811,0.0007141518573735151,0.051748578455622064,1.06639686408537e-05,0.00012723159776463353,0.007642509278608961
204,983.9603781562288,0.0028011426697203824,0.014714954437870131,6.887087203441738e-05,0.0002307972949208918,0.0007872631949800506
205,984.8060394669832,0.00035877115857932493,0.038561931423537234,2.415216406078807e-05,0.00010777704286737823,0.01249967346687562
206,985.3877283257009,0.003954857230526721,0.028724339896319732,9.458117943435868e-05,0.0003384283024898184,0.001541801059139555
207,985.5720881083457,0.0011422854568803246,0.030278299155305274,6.869265741804422e-05,7.393139844100859e-05,0.0018879252533608134
208,986.5510868690942,0.000988650760532589,0.03539358222716733,2.332292120295145e-05,0.00017062312173739968,0.0039633589669223045
209,987.1749412722248,0.002240132415848777,0.016332233300954287,5.080375372914585e-05,0.0001426186707387542,0.0006944810605631898
210,987.8744494641084,0.0015424081347845595,0.042187847120833004,3.938661847662769e-05,8.416321004975897e-05,0.00131126046143513
211,988.1795735710608,0.0021310071552277294,0.03975582158893304,4.054976107380501e-05,0.0001082898511734141,0.0013546616685220505
212,989.3845371536179,0.0008897408209461245,0.015274785753995908,3.211560004376162e-05,0.00031699478877916614,0.004161419913451655
213,989.5657092692192,0.0006205843882550648,0.021166750221603692,3.902994206331336e-05,0.0002442879765216917,0.007588502206488418
214,990.2416175228497,0.0009461598940756147,0.04143244564321621,6.500379329406188e-05,0.00013808363144888743,0.005453446328845903
