,time,mean,std,var,detrended_flux,df_flux_err
6801,1159.5383341801498,0.9996235009791996,0.00017685298382365134,3.127697788732868e-08,1.0000228,0.78314495
6802,1159.5390152837572,0.9996673984466358,0.0001768027774388632,3.125922211009619e-08,1.0000826,0.7832048
6803,1159.5396963872554,0.9997118414151048,0.00017675481286123467,3.124226386961009e-08,1.0004478,0.78356993
6804,1159.5403774907463,0.9997568177650872,0.00017670906490457677,3.122609361944992e-08,1.0004829,0.78360516
6805,1159.5410586943544,0.9998023298814264,0.0001766654634058136,3.121068596039086e-08,1.0000472,0.7831694
6806,1159.5417397978454,0.9998483674398312,0.00017662392667766233,3.1196011475036244e-08,0.99946404,0.7825862
6807,1159.5424209014527,0.9998949425927225,0.00017658433150113595,3.118202613170307e-08,1.0008837,0.7840058
6808,1159.543102004951,0.9999420601179412,0.00017654654794438458,3.116868359107888e-08,1.0003542,0.7834763
6809,1159.5437831084419,0.999989732395013,0.00017651044253381138,3.115593632348193e-08,1.0002245,0.78334665
6810,1159.5444642120492,1.0000379772349421,0.00017647588838991065,3.11437391830082e-08,1.0012237,0.7843458
6811,1159.5451453155401,1.0000868172003146,0.00017644277604719505,3.113205321924063e-08,0.99928683,0.78240895
6812,1159.5458265191482,1.0001362901366642,0.00017641102035792462,3.112084810372409e-08,0.9995834,0.7827056
6813,1159.5465076226465,1.0001864069229591,0.00017638059103346567,3.111011289331467e-08,1.0004442,0.7835664
6814,1159.5471887262538,1.0002371947402424,0.00017635149755319376,3.10998506892541e-08,0.99954385,0.782666
6815,1159.5478699297455,1.000288680561672,0.000176323817672283,3.10900886785285e-08,1.0017583,0.7848805
6816,1159.5485510332364,1.0003408664811504,0.00017629772330811987,3.1080887243626395e-08,1.0000134,0.7831355
6817,1159.549232036843,1.0003937786111092,0.00017627347505396338,3.107233800760025e-08,1.0000914,0.7832136
6818,1159.549913240342,1.0004474663828713,0.00017625143728236393,3.1064569144099064e-08,1.000064,0.7831862
6819,1159.5505943439493,1.0005019284231222,0.0001762321251130639,3.1057761921866607e-08,1.0001895,0.78331167
6820,1159.5512754474403,1.0005571902869534,0.00017621618834420572,3.105214503456059e-08,1.0000571,0.7831792
6821,1159.5519566510484,1.0006132737227187,0.00017620444559136655,3.1048006646160854e-08,1.0012461,0.7843682
6822,1159.5526377545393,1.0006701722414613,0.00017619790680019486,3.1045702360770155e-08,0.999534,0.7826562
6823,1159.5533189581474,1.0007279141002419,0.0001761977833319224,3.1045658851083064e-08,1.0013256,0.7844477
